Date,Exchange Rate,US Interest Rate,Turkey Interest Rate,Turkey GDP Growth Rate,Unemployment,Current Account Balance,Inflation Rate Differential,US GDP Growth Rate,Turkey Public Debt ,Unemployment (US),Unemployment Differential
12/04/13,1.7883,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
15/04/13,1.7924,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
16/04/13,1.788,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
17/04/13,1.7998,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
18/04/13,1.7967,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
19/04/13,1.8002,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
22/04/13,1.8046,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
23/04/13,1.8042,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
24/04/13,1.8023,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
25/04/13,1.799,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
26/04/13,1.798,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
29/04/13,1.7957,0.25,4.5,-13.095,9.6,-5.575,5.070699,0.5,-6721,7.6,2
30/04/13,1.7924,0.25,4,-13.095,9.6,-7.992,5.070699,0.5,-6721,7.6,2
01/05/13,1.7928,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
02/05/13,1.7933,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
03/05/13,1.7943,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
06/05/13,1.7975,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
07/05/13,1.7967,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
08/05/13,1.7909,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
09/05/13,1.798,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
10/05/13,1.801,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
13/05/13,1.8115,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
14/05/13,1.8155,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
15/05/13,1.8222,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
16/05/13,1.824,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
17/05/13,1.8418,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
20/05/13,1.8411,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
21/05/13,1.8434,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
22/05/13,1.8494,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
23/05/13,1.8462,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
24/05/13,1.8468,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
27/05/13,1.8454,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
28/05/13,1.859,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
29/05/13,1.8611,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
30/05/13,1.8743,0.25,4,-13.095,9.6,-7.992,5.152724,0.5,-6276,7.5,2.1
31/05/13,1.8757,0.25,3.5,-13.095,9.6,-7.487,5.152724,0.5,-6276,7.5,2.1
03/06/13,1.8828,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
04/06/13,1.8768,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
05/06/13,1.8928,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
06/06/13,1.8931,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
07/06/13,1.8752,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
10/06/13,1.9015,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
11/06/13,1.8906,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
12/06/13,1.8751,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
13/06/13,1.8611,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
14/06/13,1.8592,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
17/06/13,1.874,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
18/06/13,1.8863,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
19/06/13,1.9022,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
20/06/13,1.9373,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
21/06/13,1.939,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
24/06/13,1.9458,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
25/06/13,1.9348,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
26/06/13,1.9348,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
27/06/13,1.9208,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
28/06/13,1.9281,0.25,3.5,-13.095,9.6,-7.487,6.543102,0.5,-3906,7.5,2.1
01/07/13,1.9234,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
02/07/13,1.9337,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
03/07/13,1.9466,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
04/07/13,1.9424,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
05/07/13,1.9675,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
08/07/13,1.946,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
09/07/13,1.9418,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
10/07/13,1.9476,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
11/07/13,1.9514,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
12/07/13,1.9542,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
15/07/13,1.9334,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
16/07/13,1.9204,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
17/07/13,1.9115,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
18/07/13,1.9208,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
19/07/13,1.9181,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
22/07/13,1.9114,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
23/07/13,1.8998,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
24/07/13,1.9203,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
25/07/13,1.9205,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
26/07/13,1.926,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
29/07/13,1.9275,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
30/07/13,1.9228,0.25,3.5,13.353,8.33,-4.676,6.923747,3.2,-5733,7.3,1.03
31/07/13,1.9342,0.25,3.5,13.353,8.33,-6.132,6.923747,3.2,-5733,7.3,1.03
01/08/13,1.9468,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
02/08/13,1.9254,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
05/08/13,1.9302,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
06/08/13,1.9251,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
07/08/13,1.9321,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
08/08/13,1.9224,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
09/08/13,1.9195,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
12/08/13,1.9245,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
13/08/13,1.934,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
14/08/13,1.9343,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
15/08/13,1.9325,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
16/08/13,1.9439,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
19/08/13,1.9545,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
20/08/13,1.9491,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
21/08/13,1.9788,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
22/08/13,1.9936,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
23/08/13,1.9875,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
26/08/13,1.9967,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
27/08/13,2.0363,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
28/08/13,2.0386,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
29/08/13,2.0358,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
30/08/13,2.0381,0.25,3.5,13.353,8.33,-6.132,6.649865,3.2,-1859,7.2,1.13
02/09/13,2.0215,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
03/09/13,2.0589,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
04/09/13,2.05,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
05/09/13,2.0685,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
06/09/13,2.0498,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
09/09/13,2.0259,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
10/09/13,2.0138,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
11/09/13,2.0117,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
12/09/13,2.0306,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
13/09/13,2.0286,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
16/09/13,2.0045,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
17/09/13,2.0013,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
18/09/13,1.9491,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
19/09/13,1.9604,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
20/09/13,1.9787,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
23/09/13,1.9857,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
24/09/13,1.9977,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
25/09/13,2.0162,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
26/09/13,2.0234,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
27/09/13,2.0308,0.25,3.5,13.353,8.33,-2.249,6.697513,3.2,-2651,7.2,1.13
30/09/13,2.0185,0.25,3.5,10.525,8.93,-3.252,6.697513,3.2,-2651,7.2,1.73
01/10/13,2.0099,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
02/10/13,1.9935,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
03/10/13,2.0028,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
04/10/13,1.987,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
07/10/13,1.9937,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
08/10/13,1.9881,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
09/10/13,1.9819,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
10/10/13,1.9744,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
11/10/13,1.9809,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
14/10/13,1.9819,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
15/10/13,1.9882,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
16/10/13,1.9728,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
17/10/13,1.966,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
18/10/13,1.9688,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
21/10/13,1.9803,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
22/10/13,1.9673,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
23/10/13,1.9762,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
24/10/13,1.9799,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
25/10/13,1.9837,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
28/10/13,1.9843,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
29/10/13,1.9919,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
30/10/13,1.9948,0.25,3.5,10.525,8.93,-3.252,6.7483233,3.2,-2847,7.2,1.73
31/10/13,1.9968,0.25,3.5,10.525,8.93,-3.17,6.7483233,3.2,-2847,7.2,1.73
01/11/13,2.0172,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
04/11/13,2.0158,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
05/11/13,2.0296,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
06/11/13,2.0354,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
07/11/13,2.0352,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
08/11/13,2.0383,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
11/11/13,2.0437,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
12/11/13,2.0552,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
13/11/13,2.0449,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
14/11/13,2.0335,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
15/11/13,2.0295,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
18/11/13,2.0221,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
19/11/13,2.011,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
20/11/13,2.0153,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
21/11/13,2.0164,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
22/11/13,2.0054,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
25/11/13,2.0078,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
26/11/13,2.012,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
27/11/13,2.0253,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
28/11/13,2.0149,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
29/11/13,2.0192,0.25,3.5,10.525,8.93,-3.17,6.078623,3.2,-3284,6.9,2.03
02/12/13,2.0387,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
03/12/13,2.0433,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
04/12/13,2.0485,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
05/12/13,2.0368,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
06/12/13,2.0259,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
09/12/13,2.0321,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
10/12/13,2.0274,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
11/12/13,2.0429,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
12/12/13,2.0433,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
13/12/13,2.0391,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
16/12/13,2.0268,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
17/12/13,2.0356,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
18/12/13,2.0577,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
19/12/13,2.0726,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
20/12/13,2.0916,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
23/12/13,2.0975,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
24/12/13,2.0772,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
25/12/13,2.0956,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
26/12/13,2.127,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
27/12/13,2.1549,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
30/12/13,2.1235,0.25,3.5,10.525,8.93,-4.116,5.898724,3.2,-7728,6.7,2.23
31/12/13,2.1482,0.25,3.5,-1.833,9.33,-8.31,5.898724,3.2,-7728,6.7,2.63
01/01/14,2.1483,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
02/01/14,2.1712,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
03/01/14,2.1795,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
06/01/14,2.1712,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
07/01/14,2.1672,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
08/01/14,2.1855,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
09/01/14,2.1778,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
10/01/14,2.1645,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
13/01/14,2.1794,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
14/01/14,2.1841,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
15/01/14,2.1911,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
16/01/14,2.2069,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
17/01/14,2.2332,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
20/01/14,2.2402,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
21/01/14,2.2513,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
22/01/14,2.2585,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
23/01/14,2.2925,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
24/01/14,2.3365,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
27/01/14,2.2833,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
28/01/14,2.2525,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
29/01/14,2.2611,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
30/01/14,2.2692,0.25,3.5,-1.833,9.33,-8.31,6.172276,-1.1,-4538,6.6,2.73
31/01/14,2.2565,0.25,8,-1.833,9.33,-4.826,6.172276,-1.1,-4538,6.6,2.73
03/02/14,2.2835,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
04/02/14,2.2382,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
05/02/14,2.2382,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
06/02/14,2.2097,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
07/02/14,2.2193,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
10/02/14,2.2154,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
11/02/14,2.1931,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
12/02/14,2.1928,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
13/02/14,2.1842,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
14/02/14,2.1834,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
17/02/14,2.1768,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
18/02/14,2.1801,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
19/02/14,2.2145,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
20/02/14,2.2007,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
21/02/14,2.1773,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
24/02/14,2.1999,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
25/02/14,2.2122,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
26/02/14,2.2289,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
27/02/14,2.2135,0.25,8,-1.833,9.33,-4.826,6.762698,-1.1,-2721,6.7,2.63
28/02/14,2.2061,0.25,8,-1.833,9.33,-3.138,6.762698,-1.1,-2721,6.7,2.63
03/03/14,2.232,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
04/03/14,2.206,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
05/03/14,2.2031,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
06/03/14,2.1802,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
07/03/14,2.2058,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
10/03/14,2.2185,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
11/03/14,2.2465,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
12/03/14,2.2322,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
13/03/14,2.2325,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
14/03/14,2.2128,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
17/03/14,2.2187,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
18/03/14,2.2184,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
19/03/14,2.2395,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
20/03/14,2.2292,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
21/03/14,2.234,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
24/03/14,2.2367,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
25/03/14,2.2167,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
26/03/14,2.1917,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
27/03/14,2.1862,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
28/03/14,2.1913,0.25,8,-1.833,9.33,-3.138,6.873302,-1.1,-3288,6.7,2.63
31/03/14,2.1407,0.25,8,-11.632,10.07,-3.023,6.873302,-1.1,-3288,6.7,3.37
01/04/14,2.1376,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
02/04/14,2.1281,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
03/04/14,2.1327,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
04/04/14,2.1134,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
07/04/14,2.1105,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
08/04/14,2.0962,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
09/04/14,2.1037,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
10/04/14,2.1079,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
11/04/14,2.1136,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
